longitude, latitude,name
-77.60173,42.86098,Lima Brewing
-77.88061,42.90116,Big Foot Brewing
-73.81234,42.11098,Suarez Family Brewery
-74.82435,41.90682,Catskill Brewery
-78.69688,43.09033,New York Beer Project
-76.85814,42.57399,Wagner Valley Brewing
-73.9454,40.7559,Big Alice Brewing
-73.95497,40.747,Rockaway Brewing
-75.48973,43.78707,Barkeater Craft Brewery
-77.230328,42.9698514,Reinvention Brewing
-75.94435,42.98595,Limestone Creek Brewing
-75.97593,43.00228,Seneca Street Craft Brew Pub
-73.47433,40.67235,Z's Barrel House
-74.33508,42.59796,Green Wolf Brewing
-74.41573,41.44748,Clemson Brothers Brewery
-74.42231,41.44637,Equilibrium Brewery
-74.93984,42.58863,Cooperstown Brewing
-71.94404,41.03664,Montauk Brewing
-76.82739,42.35418,Heavily Brewing Co
-76.35062,42.8275,Big Island Brewing
-74.01302,41.08977,Ambulance Brew House
-77.3803,42.70703,Brew and Brats at Arbor Hill
-73.7328,40.79292,S&S Farm Brewery
-74.00808,41.49734,Newburgh Brewing
-74.08975,41.74665,Gilded Otter Brewing
-74.08672,41.74715,The Brewery at Bacchus
-73.98928,40.73939,212 Brewing
-74.00919,40.72573,508 Gastrobrewery
-73.99395,40.76122,77 Brewing
-73.97884,40.72365,Alphabet City Beer Co
-73.9953,40.72658,Bomb Beer Company
-73.98828,40.72804,Brewist Monk Brewery
-74.00822,40.74699,Chelsea Brewery
-74.00206,40.75111,Death Ave Brewing Co
-73.99162,41.13367,District 96 Beer Factory
-73.99011,40.74188,Eataly Brewery
-73.95378,40.80658,Harlem Brewing Company
-73.95375,40.80661,Harlem Brewing Company
-73.98429,40.7558,Heartland Brewery and Chophouse
-74.00289,40.70636,Heartland Brewery at South Street Seaport
-73.97983,40.76069,Heartland Brewery Radio City
-73.99074,40.73657,Heartland Brewery Union Sq
-73.98697,40.71423,Malt & Mold
-73.98706,40.73915,New Amsterdam Brewing Company
-73.99249,40.72346,Paulaner NYC Brauhaus & Restaurant
-73.97239,40.76226,"Premier Beverages, LLC"
-73.98587,40.75559,Rheingold Brewing Company
-73.99227,40.75281,Ruckus Brewing
-73.93005,40.80822,The Bronx Brewery
-73.98072,40.72479,Upside Brewing
-76.56792,42.35167,Eve's Cidery
-75.86053,42.87552,Henneberg Brewing
-79.0583,43.08868,Community Beer Works
-76.14197,43.1247,Full Boar Craft Brewery
-73.35101,40.90022,Sand City Brewing
-73.15706,40.64677,Fire Island Beer Company
-73.65129,40.62487,Barrier Brewing
-78.42746,42.07318,Four Mile Brewing
-75.0627,42.45362,Roots Brewing
-78.74411,42.76843,Mac's Village Brewhaus
-73.868,41.15883,6 Degrees of Separation Restaurant & Brewery
-76.51074,43.4567,King Arthurs Steakhouse & Brew Pub
-76.82265,42.67756,Lost Kingdom Brewery
-73.5304,40.87314,Oyster Bay Brewing
-73.02182,40.75929,Blue Point Brewing
-73.01676,40.76579,Brick House Brewing
-74.02286,41.05834,Defiant Brewing
-74.02172,41.05938,Gentle Giant Brewing
-73.92991,41.2856,Peekskill Brewery Restaurant
-77.10491,42.63183,Abandon Brewing Co
-76.93568,42.6602,Climbing Bines Hop Farm
-77.05472,42.65905,LyonSmith Brewing
-78.00186,42.71817,Silver Lake Brewing Project
-73.51157,44.57608,Livingood's Restaurant & Brewery
-77.0569,42.95787,Crafty Ales and Lagers
-74.46606,41.29727,Pine Island Brewing
-77.51287,43.09187,Lock 32 Brewing
-73.4474,44.68319,Oval Craft Brewing
-73.48902,44.69633,Plattsburgh Brewing
-73.44623,44.68285,Valcour Brewing
-75.8321,42.17035,Beer Tree Brew Co
-73.05682,40.93356,Po' Boy Brewery
-73.06926,40.94531,Port Jeff Brewing
-74.69203,41.37347,Fox N Hare Brewing Co
-73.91821,41.70742,Blue Collar Brewery
-73.86251,41.68166,Last Stop Brewing
-73.92657,41.70531,Mill House Brewing Co
-73.88568,41.71872,Plan Bee Farm Brewery
-73.9121,41.6892,Sloop Brewing
-73.87318,40.70654,Finback Brewery
-73.88002,42.0473,From The Ground Brewery
-73.90283,40.69382,Bridge and Tunnel Brewery
-72.66339,40.91694,Crooked Ladder Brewery
-72.66222,40.91932,Long Beard Brewing
-72.6819,40.91989,Long Ireland Beer Co
-72.66795,40.92053,Moustache Brewing
-77.61546,43.16459,Genesee Brewing Co
-77.61431,43.16497,High Falls Brewing
-77.55121,43.10989,Journeyman Brewery
-77.56895,43.15644,Lost Borough Brewing
-77.61548,43.16456,Mark Anthony Brewing
-77.59734,43.15329,Roc Brewing
-77.76234,43.1376,Rohrbach Brewing #2
-77.58702,43.16319,Rohrbach's Railroad St Brewery
-77.60337,43.14184,Southpaw Brewpub
-77.61033,43.15997,Split Batch Brewing
-77.61185,43.14241,Swiftwater Brewing
-77.57965,43.156742,Three Heads Brewing
-76.91909,42.47232,Rock Stream Brewery
-72.94325,40.94925,Rocky Point Artisan Brewers
-75.43158,43.20465,Copper City Brewing
-76.76313,42.72643,Boathouse Beer Garden & Brewing
-74.91311,41.94622,Roscoe Beer Co
-74.91085,41.95027,Stone Haus Brewing Co
-76.12082,43.94787,Sackets Harbor Brewing
-72.30999,40.9964,Bay Brewing
-73.15686,40.88771,Saint James Brewery
-73.37838,43.25763,R.S. Taylor & Sons Brewery
-76.14589,43.11568,IBU Brewing
-74.11612,44.31322,Blue Line Brewery
-73.81449,43.05991,Artisanal Brew Works
-73.78378,43.08572,Druthers Brewing Co
-73.76758,43.09052,Olde Saratoga Brewing Co
-73.95345,42.07775,The Brewery @ The Dutch Ale House
-73.93817,42.8124,Great Flats Brewing
-73.94301,42.81634,Mad Jack Brewing Co
-73.79338,43.78117,Paradox Brewery
-76.8054,42.84688,Fleur de Lis Brew Works
-76.92304,42.82041,Barley Yards Brewing Co
-72.33925,41.07146,Shelter Island Craft Brewery
-72.39154,40.88322,Southampton Publick House
-73.63653,43.29522,Common Roots Brewing
-76.14197,43.1247,Full Boar Craft Brewery
-77.82071,43.22078,Griffs Brewery
-74.54761,42.4504,Tundra Brewery
-74.07599,40.63663,Flagship Brewing
-74.16956,40.62878,Staten Island Brewing
-76.09857,43.06959,Double Barrel Brewing
-76.15475,43.04797,Empire Brewing
-76.1928,42.95992,Griffin Hill Farm Brewery
-76.09504,43.06938,Landmark Beer Company
-76.16139,43.05081,Middle Ages Brewing
-76.23298,42.99138,Red Hawk Brewing
-76.17316,43.04623,Stout Beard Brewing
-76.15357,43.04854,Syracuse Suds Factory
-76.1318,43.012523,Willow Rock Brewing
-73.86089,41.07844,Duncan's Abbey
-73.6876,42.73572,Brown's Brewing
-73.67609,42.72198,Collar City Brewing
-73.69027,42.72872,Rare Form Brewing
-76.68162,42.55659,3 Herons Brewing
-76.67239,42.58584,Bellwether Hard Cider
-73.81879,40.95507,Broken Bow Brewery
-74.46487,44.23219,Big Tupper Brewing
-74.48692,44.2431,Raquette River Brewing
-75.244,43.10351,F.X. Matt Brewing
-75.24421,43.10329,F.X. Matt Brewing - Tasting Room
-75.2434,43.10358,Nail Creek Pub & Brewery
-75.21239,43.15097,Woodland Hop Farm & Fermentation
-77.41317,42.98217,Stumblin' Monkey Brewing
-77.38123,42.97454,VB Brewery
-73.9107,41.59591,North River Hops & Brewing
-76.29169,43.07759,Local 315 Brewing
-78.13242,42.74089,Amber Lantern Brewing
-75.9514,43.97692,Skewed Brewing
-76.87451,42.38159,Rooster Fish Brewing
-76.87341,42.36907,Seneca Lodge Craft Brewing
-77.51227,43.2056,Knucklehead Craft Brewing
-76.56277,43.04925,Lunkenheimer Craft Brewing
-74.5338,41.31331,Westtown Brew Works
-78.74218,42.83237,Rusty Nickel Brewing Co
-79.606,42.30761,Five & 20 Spirits & Brewing
-78.93725,43.08806,Big Thunder Brewing
-78.69792,42.96492,Buffalo Brewpub
-73.64302,40.75685,Bowlers Beer Co.
-78.82519,43.29841,Woodcock Brothers Brewing
-76.25096,42.30737,Cave Mountain Brewing Co
-73.70129,40.63068,Lost Tribes Beverage
-73.90072,40.93926,Chicken Island Brewing
-73.90287,40.93437,Yonkers Brewing
-79.42713,35.1305,Railhouse Brewery
-76.98647,36.28611,Quick Trigger Brewing at Mug Shotz Cafe
-80.1982,35.36026,Uwharrie Brewing
-83.8131,35.19897,Andrews Brewing Co
-83.8131,35.19897,Calaboose Cellars
-83.82653,35.20061,Hoppy Trout Brewing Co
-78.74904,35.50749,Vicious Fishes Brewery
-78.74904,35.50749,White Rabbit Brewing Co
-78.85176,35.71219,BrUeprint Brewing Co
-82.53669,35.44437,Mills River Brewery
-79.81439,35.70399,Four Saints Brewing
-82.60432,35.58154,Altamont Brewing
-82.57507,35.57818,Archetype Brewing
-82.55503,35.59172,Asheville Brewing
-82.55452,35.62216,Asheville Pizza and Brewing
-82.55575,35.59138,Ben's Tune-Up
-82.552,35.5914,Bhramari Brewhouse
-82.5538,35.58805,Burial Beer Co
-82.58067,35.55773,Biltmore Brewing
-82.5424,35.62062,Edison craft ales
-82.55238,35.58632,Eurisko Beer Co
-82.52308,35.48511,Fahrenheit 828 Brewing Co
-82.53784,35.56655,French Broad River Brewery
-82.55388,35.58854,Green Man Brewing
-82.55495,35.60057,Habitat Brewing Co
-82.49908,35.57161,Highland Brewing
-82.53722,35.56508,Hillman Beer
-82.55595,35.59121,Hi-Wire Brewing
-82.55305,35.59612,Lexington Avenue Brewing
-82.57269,35.58688,New Belgium Brewing Co
-82.55228,35.5948,One World Brewing
-82.52237,35.50358,Open Brewing
-82.58906,35.57915,OysterHouse Brewing Company
-82.52222,35.54311,Sweeten Creek Brewing
-82.52194,35.50325,Thirsty Monk Brewing
-82.55453,35.58944,Twin Leaf Brewery
-82.56636,35.58652,Wedge Brewing Co
-82.54914,35.59114,White Labs Asheville
-82.55108,35.59169,Wicked Weed Brewing
-82.53669,35.44437,Mills River Brewery
-81.86396,36.16588,Flat Top Brewing Co
-79.33296,35.65181,Bear Creek Brews
-76.64906,34.71654,Mill Whistle Brewing
-81.87799,36.19468,Beech Mountain Brewing
-81.01567,35.23678,Rivermen Brewing Co
-82.31791,35.61925,Lookout Brewing Co
-82.36079,35.60839,Pisgah Brewing
-81.66791,36.20585,Blowing Rock Brewing Co
-81.67702,36.13267,Boone Brewing Co
-81.66859,36.20336,Appalachian Mountain Brewery
-81.69265,36.21469,Ivory Tower Brewery
-81.68354,36.21908,Lost Province Brewing
-82.73327,35.2332,Brevard Brewing
-82.70722,35.25302,Oskar Blues Brewery
-83.44607,35.42879,Mountain Layers Brewing
-83.44578,35.43134,Natahala Brewing Company
-82.29993,35.91633,Homeplace Beer Co
-79.07198,35.9038,Gimghoul Brewery & Bottle Co
-79.08442,35.87356,Starpoint Brewing
-79.06872,35.91001,YesterYears Brewery
-79.07244,35.90982,Steel String Craft Brewery
-77.90463,34.04127,Good Hops Brewing
-78.77777,35.78831,Bond Brothers Beer Co
-78.80154,35.77728,Fortnight Brewing
-79.06275,35.91042,Carolina Brewery
-79.08442,35.87356,Starpoint Brewing
-79.05571,35.91318,Top of the Hill Restaurant and Brewery
-80.81442,35.24073,Birdsong Brewing
-80.86721,35.24176,Blue Blaze Brewing
-80.79667,35.2493,Bold Missy Brewery
-80.79629,35.25023,Divine Barrel Brewing
-80.95955,35.12048,Four Friends Brewing
-80.81329,35.2405,Free Range Brewing
-80.79494,35.11389,Golden Cock Brewery
-80.80948,35.24555,Heist Brewery
-80.86909,35.20044,Hyde Brewing
-80.76048,35.2651,Kind Beer Distributing
-80.81296,35.21839,Legion Brewing
-80.8653,35.20841,Lenny Boy Brewing Co
-80.81484,35.24035,NoDa Brewing
-80.83977,35.22951,Rock Bottom Restaurant & Brewery
-80.88098,35.1855,Olde Mecklenburg Brewery
-80.80552,35.22021,Resident Culture Brewing
-80.88094,35.18555,Sugar Creek Brewing Co
-80.86275,35.20872,Sycamore Brewing
-80.87933,35.17167,Three Spirits Brewing
-80.86957,35.20109,Triple C Brewing
-80.85836,35.22055,The Unknown Brewing Co
-80.89113,35.18836,Thirsty Nomad Brewing
-80.85616,35.21636,Wooden Robot Brewery
-82.24999,35.44034,Hickory Nut Gorge Brewery
-78.46686,35.65933,Deep River Brewing
-80.3874,36.01442,Backstage Brewing
-80.60581,35.41582,Cabarrus Brewing Co
-80.58495,35.45975,Commoners Brewing
-80.60279,35.415,High Branch Brewing Co
-80.58064,35.41037,Red Hill Brewing
-80.72316,35.38834,Twenty-Six Acres Brewing Co
-80.89092,35.4488,Ass Clown Brewing
-80.89115,35.48005,Bayne Brewing
-80.85389,35.45836,District 9 Brewing
-80.85989,35.45393,Eleven Lakes Brewing
-81.21913,35.31615,Ole Dallas Brewery
-78.89994,35.99544,Bull City Burger & Brewery
-78.90402,35.99158,Bull Durham Beer Co
-78.89007,35.99092,Dueling Sloths Brewing
-78.8983,36.00119,Durty Bull Brewing
-78.89998,36.00304,Fullsteam Brewery
-78.89529,35.98961,Ponysaurus Brewing
-78.88957,35.99616,Triangle Brewing Company
-79.71835,36.51454,Miller Brewing
-80.84889,36.24451,Angry Troll Brewing
-80.85217,36.28422,Skull Camp Brewing
-82.60948,35.30845,Sideways Farm & Brewery
-77.59706,35.60027,Duck-Rabbit Craft Brewery
-78.88225,35.05393,Huske Hardware House Brewing
-78.95591,35.07223,Mash House Restaurant and Brewery
-78.99533,35.16208,Iron Mike's Brew Pub
-83.37192,35.18761,Currahee Brewing Co
-83.38424,35.18068,Lazy Hiker Brewing
-78.75628,35.59275,3rd Degree Brewhouse
-78.80854,35.6197,Aviator Brewing
-78.79696,35.59526,Draft Line Brewing Co
-78.80007,35.58137,Fainting Goat Brewing Co
-78.7336,35.6164,Lincoln Brewing Co
-78.79696,35.59526,Mason Jar Lager Co
-81.18767,35.26573,Cavendish Brewing
-81.19028,35.25263,Rusted Mill Artisan Ales
-80.27088,35.55705,Morgan Ridge Vineyards & Brewhouse
-75.87098,36.21913,Weeping Radish Farm Brewery
-81.42999,35.79489,Granite Falls Brewing
-79.78678,36.07122,12th State Brewing
-79.79177,36.06585,Gibb's Hundred Brewing Co
-79.89205,36.00044,HomeGrown Brewing
-79.79367,36.07877,Joymongers Brewing
-79.80438,36.08424,Pig Pounder Brewery
-79.79049,36.06943,Natty Greene's Pub & Brewing Co
-79.79393,36.07949,Preyer Brewing
-82.39805,34.85274,Blue Ridge Brewing
-77.37409,35.60689,Ham's Restaurant and Brewhouse
-77.36558,35.61256,Main Street Beer Company #2
-77.37723,35.60944,Pitt Street Brewing
-77.37644,35.60927,Trollingwood Taproom & Brewery
-77.37326,35.61148,Uptown Brewing Co
-82.46083,35.31584,Basic Brewery
-82.45885,35.31476,Sanctuary Brewing Co
-82.45936,35.32228,Southern Appalachian Craft Brewery
-82.44993,35.32891,Stags Head Brewing
-82.458,35.320626,Triskelion Brewing
-81.3872,35.72121,Amos Howards Brew Pub
-81.33461,35.75958,Loe's Brewing Co
-81.34201,35.7317,Olde Hickory Brewery
-83.19543,35.0539,Satulah Mountain Brewing
-80.01625,35.97151,Brown Truck Brewing
-80.00453,35.98843,Liberty Steakhouse and Brewery
-79.11341,36.07054,Mystery Brewing Company
-78.83686,35.65822,Bombshell Beer Company
-78.85468,35.65576,Carolina Brewing
-78.83333,35.65152,Holly Springs Nano Brewing
-78.83366,35.64953,Yellow Belly Frog Brewery
-78.9208,34.993,Dirtbag Ales
-80.84369,35.43709,Primal Brewery
-75.93789,36.30695,Weeping Radish Farm Brewery
-75.64952,35.99462,Outer Banks Brewing Station
-81.35338,35.2494,Stout Brewing Co
-77.58558,35.27648,Mother Earth Brewing
-78.47662,35.79384,Oak City Brewing
-77.59376,35.26887,Howard Brewing
-80.50401,36.08926,Westbend Vineyards & Brewhouse
-80.25447,35.82405,White Star Beer Company
-78.30036,36.09986,Tar Banks Brewing
-75.66952,35.9096,Full Moon Brewery and Cafe
-82.00968,35.68425,Mica Town Brewing
-82.68486,35.7973,Madison County Brewing
-80.71148,35.13165,Hops Grillhouse and Brewery
-80.72135,35.11759,Seaboard Brewing
-79.26971,36.10109,Bad Bishop Brewing
-82.552257,35.432,Sierra Nevada Brewing Co
-80.64373,35.18086,Barking Duck Brewing
-80.80012,35.62337,Carolina Beer Co
-80.8045,35.58,Ghostface Brewing
-80.80347,35.62448,Lake Norman Brewing
-80.82093,35.57649,Medieval Brewing
-80.79223,35.59021,Thirty Three Brewing
-76.71161,34.72152,Crystal Coast Brewing
-76.71207,34.72095,Tight Lines Pub & Brewery
-81.6862,35.7453,Catawba Valley Brewing
-81.69145,35.74782,Fonta Flora Brewery
-80.61263,36.48621,Creek Bottom Brewing
-80.60827,36.50149,Old North State Winery & Brewery
-80.76828,36.49947,Skull Camp Brewing
-84.03529,35.08874,Valley River Brewery & Eatery
-76.30935,36.86641,Smartmouth Brewing Co
-75.97182,35.10747,1718 Brewing Ocracoke
-76.69444,35.02929,New Village Brewery & Taproom
-79.16617,35.74468,Carolina Brewery
-82.02081,36.00803,Blind Squirrel Brewery
-78.61817,35.80969,Big Boss Brewing
-78.62113,35.80871,BlackJack Brewing
-78.64925,35.77858,Boylan Bridge Brewpub
-78.63692,35.77741,Brewery Bhavana
-78.61947,35.79701,Crank Arm Brewing
-78.58272,35.88393,Compass Rose Brewery
-78.74533,35.89566,Gizmo BrewWorks
-78.61947,35.79701,Liquid Loaf Brewing
-78.76249,35.90367,LoneRider Brewing Co.
-78.71736,35.87043,Lynnwood Grill & Brewing Concern
-78.62113,35.80871,Lynnwood Brewing  Production Facility
-78.72594,35.90878,Muskrat Brew Works
-78.64641,35.78272,Natty Greene's Brewing Co
-78.67794,35.78384,N.C. State Brewery
-78.63283,35.80418,Neuse River Brewing
-78.63366,35.8044,Nickelpoint Brewing
-78.68699,35.79309,Raleigh Brewing Co
-78.74533,35.89566,Roth Brewing
-78.6457,35.7826,Storm Clouds Brewing
-78.62356,35.80876,Sub Noir Brewing Co
-78.65376,35.77986,Trophy Brewing Co
-78.6571,35.76164,Trophy Brewing & Taproom
-77.80148,35.95764,Koi Pond Brewing Co
-77.80089,35.95889,Sweet Taters
-81.95845,35.36662,Yellow Sun Brewing
-80.46459,35.66938,Morgan Ridge Railwalk Brewery & Eatery
-80.4681,35.66669,New Sarum Brewing
-79.21367,35.48895,Camelback Brewing
-83.00306,35.10694,Sapphire Mountain Brewing Co
-79.32497,35.94022,Haw River Farmhouse Ales
-78.38615,33.97314,Red Hare Brewing
-81.53998,35.29022,Newgrass Brewing Co
-78.33808,35.56602,Double Barley Brewing
-79.37181,35.18703,Southern Pines Brewing
-78.04442,33.95227,Check Six Brewing Company
-82.06365,35.91588,Dry County Brewing
-83.22331,35.37394,Heinzelmannchen Brewery
-83.22048,35.37392,Innovation Brewing
-83.23598,35.37285,Sneak E Squirrel Brewery and Tap Room
-77.53607,35.89892,Tarboro Brewing Co
-77.36756,35.06943,Beer Army Combat Brewery
-82.23831,35.20886,BottleTree Beer Co
-78.51017,35.9775,White Street Brewing
-80.74301,34.92525,The Dreamchaser's Brewery
-82.99413,35.52551,Boojum Brewing
-82.99352,35.504,Headwaters Brewing Co
-82.99101,35.49346,Frog Level Brewing
-83.00137,35.48389,Potlicker Brewing
-82.98681,35.49224,Tipping Point Tavern
-82.56023,35.69822,Blue Mountain Pizza & Brew Pub
-82.56088,35.69734,Zebulon Artisan Ales
-78.3702,35.78144,Four Wagons Brewing
-81.49288,36.40374,Boondocks Brewing Tap Room & Restaurant
-79.57768,36.06181,Red Oak Brewery
-78.62222,35.5623,Cape Fear Brewery
-77.87529,34.31306,Azalea Coast Brewery
-77.89237,34.24232,Bill's Front Porch Pub & Brewery
-77.84678,34.25972,BroomTail Craft Brews
-77.90132,34.22959,Flying Machine Brewing
-77.9455,34.24047,Flytrap Brewing
-77.94865,34.23551,Front Street Brewing
-77.88909,34.23842,Good Vibes Brew
-77.94765,34.23713,Ironclad Brewery
-77.83811,34.26569,Lumina Winery & Brewery
-77.94775,34.23399,New Anthem Beer Project
-77.94181,34.22853,Prestige Brewing
-77.82132,34.24292,Tek Mountain Brewing
-77.94845,34.22556,Waterline Brewing Co
-77.88614,34.22227,Wilmington Brewing Co
-77.94564,34.21487,Wolf Beer Company
-77.83683,34.21079,Wrightsville Beach Brewery
-77.91215,35.72295,217 Brew Works
-80.24651,36.10423,Fiddlin' Fish Brewing
-80.25091,36.09772,Foothills Brewing
-80.258563,36.10454,Hoots Beer Co
-80.247117,36.09971,Small Batch Beer Co
-80.245385,36.10488,Wise Man Brewing
-77.365021,35.57732,Nauti Dog Brewing
-100.76626,46.82033,Edwinton Brewing
-100.78453,46.8057,Laughing Sun Brewing
-96.789157,46.876645,Drekker Brewing Co
-96.798207,46.88293,Fargo Brewing Co
-96.85102,46.85603,Granite City Food & Brewery
-96.786984,46.876769,JL Beers
-96.859448,46.84319,Prairie Brothers Brewing Co
-97.028716,47.923774,Rhombus Guys Brewing Co
-100.88158,46.8275294,Bird Dog Brewing
-100.863022,46.824812,Buffalo Commons Brewing
-97.0461845,46.880611,Drumconrath Brewing
-101.288455,48.237166,Souris River Brewing
-103.241861,47.803631,Stone Home Brewing Co
-96.8856119,46.838527,Flatland Brewery
-103.625914,48.161076,Williston Brewing
-81.51748,41.06894,Aqueduct Brewing
-81.46803,41.02536,Hoppin' Frog Brewery
-81.52027,40.97791,Mucky Duck Brewery
-81.54349,41.09624,Ohio Brewing Co
-81.51974,41.0725,"Roobroo, LLC"
-81.51787,41.0689,Thirsty Dog Brewing Co
-81.55013,41.13379,Trailhead Brewery
-82.09543,39.34921,Devil's Kettle Brewing
-82.10144,39.32751,Jackie O's Pub and Brewery
-82.12975,39.33296,Little Fish Brewing Co
-80.78767,41.1001,Paladin Brewing
-82.02024,41.47521,Railroad Brewing
-81.50007,41.42427,Brew Keeper Brew-On-Premise
-81.85314,41.3669,Cornerstone Brewing
-82.29956,38.86559,Old Mill Craft Beer
-84.36774,39.26066,Fretboard's Brewing Co
-84.37896,39.27232,Queen City Brewery of Cincinnati
-81.44017,40.63835,Lockport Brewery
-83.653,41.37752,Bowling Green Beer Works
-83.6508,41.4115,Sugar Ridge Brewery
-84.55401,41.47301,Father John's Brewing
-82.48292,39.93148,Buckeye Lake Brewery
-82.82544,39.84717,Brewdog Brewery & Taproom
-82.80684,39.84336,Loose Rail Brewing
-81.36914,40.79665,Hall of Fame Brewing
-81.45881,40.85628,Meniru Meadery & Brewery
-81.37909,40.79619,Muskellunge Brewing Co
-81.4828,40.8583,Royal Docks Brewing
-81.36918,40.79679,Shale Brewing
-84.16068,39.60871,Lock 27 Brewing
-81.33244,41.3668,Lucky Owl Brewing
-81.38512,41.43485,Spillway Brewing
-81.12973,41.64053,Chardon BrewWorks & Eatery
-84.52157,39.11928,"30 Barrel Brewing, Jackson Brewery"
-84.41838,39.11975,Bad Tom Brewing
-84.41952,39.13669,Barebottle Brewing
-84.43077,39.10578,Blank Slate Brewing Co
-84.52574,39.11349,BarrelHouse Brewing
-84.49299,39.11016,Brewery X
-84.47503,39.1217,BrewRiver GastroPub
-84.59881,39.14961,Bridgetown Brew Works
-84.54711,39.199,Brink Brewing
-84.51438,39.11311,Christian Moerlein Brewing Company
-84.41838,39.11975,Double Barrel Brewing
-84.54097,39.23145,Fibonacci Brewing
-84.35382,39.13906,Fifty West Brewing Co
-84.3552,39.13931,Fifty West Brewing  Production Works
-84.52623,39.11377,Heritage Brewing
-84.51438,39.11311,Hudepohl Brewing Co
-84.37998,39.26331,Hudepohl-Schoenling Brewing
-84.47405,39.14563,Listerman Brewery
-84.42014,39.16667,Mad Tree Brewing
-84.34886,39.27899,March First Brewing
-84.50875,39.09757,Moerlein Lager House
-84.30088,39.09175,Mount Carmel Brewing Company
-84.42757,39.1822,Nine Giant Brewing
-84.51957,39.11727,Rhinegeist Brewing
-84.46334,39.26982,Rock Bottom Restaurant & Brewery
-84.52141,39.1146,Samuel Adams Brewery
-84.43311,39.10915,Streetside Brewery
-84.51752,39.11135,Taft's Ale House
-84.60749,39.12815,Tap & Screw Brewery
-84.35353,39.13962,The Heritage Grand
-84.542,39.16068,Urban Artifact
-84.47672,39.12893,Woodburn Brewery
-81.70079,41.48949,Brick and Barrel Brewing
-81.7523,41.45449,Buckeye Brewing Co
-81.68983,41.50404,Cleveland ChopHouse and Brewery
-81.70382,41.49859,Collision Bend Brewing
-81.56223,41.39835,Crooked River Brewing
-81.70018,41.48324,Forest City Brewery
-81.65146,41.52174,Goldhorn Brewery
-81.70461,41.48429,Great Lakes Brewing
-81.70493,41.48321,Hansa Brewery
-81.68112,41.50289,Hofbrauhaus Cleveland
-81.6661,41.51365,Indigo Imp Brewery
-81.60833,41.50741,Jolly Scholar Brewing
-81.70351,41.48499,Market Garden Brewery
-81.68545,41.50421,Masthead Brewing
-81.70469,41.48601,Nano Brew Cleveland
-81.68639,41.50778,Noble Beast Brewing
-81.71405,41.48002,Platform Beer Co
-81.70506,41.50094,Portside Distillery
-81.70343,41.49599,Rock Bottom Restaurant & Brewery
-81.71063,41.48963,Saucy Brew Works
-81.73671,41.48711,Terrestrial Brewing
-81.69004,41.49871,The Butcher and the Brewer
-81.81813,41.45117,Working Class Brewery
-81.56509,41.50031,Boss Dog Brewing
-81.56588,41.5036,Bottle House Brewing  BOP
-81.54162,41.51826,Breaking Point Brewery
-84.62956,40.47274,Barnstorm Brewing
-82.90732,39.98597,Actual Brewing
-82.90105,40.10505,Anheuser-Busch
-83.04882,39.9739,Barley's #2 Smokehouse & Brewpub
-83.00251,39.9718,Barley's Brewing #1
-82.99968,39.98537,Born Brewing
-83.00385,39.95116,Columbus Brewing
-83.00383,39.95068,Commonhouse Ales
-83.00133,39.96571,Elevator Brewery & Draught Haus
-83.03273,39.9889,Four String Brewing
-83.07846,39.96793,Four String Brewing - Production facility
-83.00393,39.96987,Gordon Biersch Brewing
-83.00068,39.96221,Grand Republic Brewing
-82.99827,39.98034,Hoof Hearted Brew Pub & Kitchen
-82.99852,39.95107,Hoster Brewing Company
-83.05292,39.98526,Knotty Pine Brewing
-83.01152,39.95786,Land Grant Brewing
-83.01413,40.02257,Lineage Brewing
-82.85576,39.98475,Neil House Brewery & Homebrew Supply
-83.00543,39.98868,North High Brewing
-82.99968,39.98537,Seventh Son Brewing
-83.06722,39.96747,Sideswipe Brewing
-83.04898,39.97433,Smokehouse Brewing Co
-82.99591,39.84007,The Brew Brothers
-82.99761,39.96727,Wolf's Ridge Brewing
-83.03032,39.98758,Zauber Brewing
-82.99872,40.10184,Zaftig Brewing
-84.25248,39.833,Bostyan Brewery
-84.1999,39.7292,Carillon Brewing
-84.17197,39.75853,Fifth Street Brewpub
-84.14737,39.64562,Nowhere in Particular Brewing
-84.18394,39.75739,Toxic Brew Co
-84.1854,39.75973,Warped Wing Brewing
-84.33872,41.29311,4KD Crick Brewery
-83.06825,40.29966,Restoration Brew Worx
-83.06942,40.30025,Staas Brewing
-83.64871,41.03813,Alexandria's Brewery
-83.64964,41.04382,Findlay Brewing
-82.86419,40.00612,Kindred Artisan Ales
-82.87963,40.01944,Pigskin Brewing
-81.09728,41.28445,Main St Grille & Brewing Co
-83.03882,39.99216,Goodale Brewing Co
-83.02429,39.97442,Hofbrauhaus Columbus
-82.59468,40.03182,Granville Brewing
-82.51831,40.0689,Three Tigers Brewing
-83.09218,39.88383,Grove City Brewing
-84.56392,39.4008,Municipal Brew Works
-81.27959,40.95593,Maize Valley Brewing
-82.47376,40.02504,Homestead Beer Co
-82.46625,39.65731,Hide-A-Way Hills
-82.72215,41.59582,Kelleys Island Brew Pub
-84.15188,39.70384,Dayton Beer Co
-84.11573,39.67479,Eudora Brewing Company
-81.77671,41.47591,Birdtown Brewing
-81.80398,41.4771,Buckeye Beer Engine
-81.81941,41.48485,Pug Mahoney's Pub
-82.70945,39.74734,Rockmill Brewing
